userId,first_name,last_name,address,city,state,post,phone,email,username,password,category1,category2,category3,category4,category5,category6,category7,category8
243,Jerrod,Luening,6629 Main St,Tea Gardens,NS,2324,02-9554-9632,jerrod_luening@luening.com.au,Jerrod,Jerrod,0.410562328,0.165550069,0.210315076,0.785622606,0.106908975,0.843788311,0.576378465,0.537171252
244,Gracie,Vicente,4 W 18th St,Oxley,VI,3678,03-2444-8291,gracie.vicente@hotmail.com,Gracie,Gracie,0.734813356,0.32228983,0.303253231,0.911458278,0.586316596,0.799390131,0.202787401,0.193188848
245,Barabara,Amedro,95412 16th St #6,Yallah,NS,2530,02-3449-6894,barabara@amedro.net.au,Barabara,Barabara,0.146782644,0.795261739,0.411941165,0.678862409,0.130812986,0.044536074,0.89288636,0.451635375
246,Delsie,Ducos,17 Kamehameha Hwy,Cavendish,VI,3314,03-1361-8465,dducos@hotmail.com,Delsie,Delsie,0.228860105,0.250967646,0.877007531,0.382758496,0.384240821,0.928694822,0.65534231,0.708440829
247,Cassie,Digregorio,8650 S Valley View Bld #6941,Condobolin,NS,2877,02-7922-5417,cdigregorio@digregorio.net.au,Cassie,Cassie,0.326204474,0.705068219,0.539767856,0.186766953,0.646020541,0.430529084,0.629184668,0.557293715
248,Tamekia,Kajder,16 Talmadge Rd,West Tamworth,NS,2340,02-7498-8576,tamekia_kajder@yahoo.com,Tamekia,Tamekia,0.676728779,0.903283967,0.533979893,0.578549102,0.589636774,0.678081487,0.403498384,0.82482493
249,Johanna,Saffer,750 Lancaster Ave,Campsie,NS,2194,02-5970-1748,johanna@yahoo.com,Johanna,Johanna,0.035503449,0.962288601,0.689651991,0.182266689,0.841553984,0.424602277,0.705465124,0.056705673
250,Sharita,Kruk,8808 Northern Blvd,Merrylands,NS,2160,02-7386-4544,sharita_kruk@gmail.com,Sharita,Sharita,0.113808533,0.243053084,0.730176023,0.368070097,0.13581797,0.598169489,0.833338253,0.810161073
251,Gerald,Chrusciel,76596 Pleasant Hill Rd,Townsville Milpo,QL,4813,07-7446-6315,gerald@chrusciel.net.au,Gerald,Gerald,0.528420499,0.162797722,0.835702199,0.031941868,0.940596642,0.758210163,0.459132061,0.635245757
252,Ardella,Dieterich,94 Delta Fair Blvd #2702,Runnymede,QL,4615,07-3581-9462,ardella.dieterich@yahoo.com,Ardella,Ardella,0.091743344,0.867147965,0.668846497,0.346814618,0.68235215,0.708896262,0.269907601,0.375116259
253,Jackie,Kellebrew,25 Sw End Blvd #609,Coominya,QL,4311,07-9840-6419,jackie.kellebrew@kellebrew.com.au,Jackie,Jackie,0.343800188,0.348855653,0.600154275,0.284139257,0.232734749,0.502000303,0.459833639,0.14116097
254,Mabelle,Ramero,15258 W Charleston Blvd,Aroona,QL,4551,07-8857-6463,mabelle.ramero@ramero.net.au,Mabelle,Mabelle,0.59952047,0.029574234,0.787873619,0.106273895,0.601087065,0.736581578,0.323571526,0.618615783
255,Jonell,Biasi,75 Ryan Dr #70,Duramana,NS,2795,02-5095-2983,jbiasi@biasi.net.au,Jonell,Jonell,0.415462996,0.201188038,0.630524868,0.382599484,0.690225522,0.189138732,0.726703521,0.40977125
256,Linwood,Wessner,9634 South St,Saltwater River,TA,7186,03-6053-2447,linwood.wessner@hotmail.com,Linwood,Linwood,0.005673654,0.754627939,0.403418326,0.187417881,0.387985502,0.443900086,0.992642338,0.472079229
257,Samira,Heninger,40490 Morrow St,Bluff,QL,4702,07-9512-2457,sheninger@yahoo.com,Samira,Samira,0.801006256,0.578903079,0.889817378,0.154400755,0.827488306,0.810916008,0.510217863,0.50664545
258,Julieta,Cropsey,9 Commerce Cir,Kingaroy,QL,4610,07-4217-6258,julieta@yahoo.com,Julieta,Julieta,0.004235611,0.012526308,0.412738762,0.558036418,0.850292371,0.519165129,0.686771409,0.51719694
259,Serita,Barthlow,190 34th St #8,Nangetty,WA,6522,08-2941-7378,serita_barthlow@gmail.com,Serita,Serita,0.229222673,0.64333897,0.059387964,0.889267168,0.087243624,0.82090083,0.111766153,0.867688168
260,Tori,Tepley,1036 Malone Rd,Uarbry,NS,2329,02-2493-1870,tori@tepley.net.au,Tori,Tori,0.348848685,0.544171454,0.184799167,0.696198928,0.473177701,0.941365121,0.745569035,0.251887939
261,Nancey,Whal,398 Fort Campbell Blvd #923,Cudgera Creek,NS,2484,02-3248-3283,nancey@whal.net.au,Nancey,Nancey,0.751389138,0.156768949,0.167469916,0.328572798,0.967496506,0.610862646,0.230070796,0.746259221
262,Wilbert,Beckes,2799 Cajon Blvd,East Nanango,QL,4615,07-9178-6430,wilbert@hotmail.com,Wilbert,Wilbert,0.284541211,0.259068433,0.255263196,0.444808907,0.475953243,0.071821983,0.818918192,0.8985908
263,Werner,Hermens,302 N 10th St #3896,Oakleigh South,VI,3167,03-9085-5714,whermens@hermens.net.au,Werner,Werner,0.623958058,0.730099526,0.627747976,0.560250284,0.399136682,0.476588896,0.76722187,0.610712783
264,Sunny,Catton,79346 Firestone Blvd,Gununa,QL,4871,07-1217-9907,scatton@catton.com.au,Sunny,Sunny,0.024012662,0.412755374,0.415935296,0.977330043,0.357722628,0.3155915,0.781803005,0.576695013
265,Keva,Moehring,37564 Grace Ln,Salamander Bay,NS,2317,02-9187-4769,keva.moehring@moehring.net.au,Keva,Keva,0.70682082,0.583335659,0.218902839,0.598545646,0.347342013,0.948583393,0.553565634,0.589529
266,Mary,Dingler,470 W Irving Park Rd,Bundaberg North,QL,4670,07-3963-4469,mary.dingler@gmail.com,Mary,Mary,0.138585065,0.831615011,0.622204357,0.798138479,0.97399824,0.321184646,0.441040565,0.672519517
267,Huey,Bukovac,6 Jefferson St,Middleton,SA,5213,08-5236-2143,huey.bukovac@hotmail.com,Huey,Huey,0.720522902,0.98088141,0.173025842,0.3431149,0.148256275,0.81488957,0.03596869,0.660779902
268,Antonio,Eighmy,1758 Park Pl,Eaglemont,VI,3084,03-6144-7318,antonio.eighmy@yahoo.com,Antonio,Antonio,0.988409851,0.986753057,0.133420981,0.952448159,0.681641961,0.634525446,0.209494591,0.242670024
269,Quinn,Weissbrodt,7659 Market St,Premer,NS,2381,02-7239-9923,qweissbrodt@weissbrodt.com.au,Quinn,Quinn,0.830934573,0.134270627,0.564613737,0.492256286,0.305901925,0.031430446,0.949092957,0.180804473
270,Carin,Georgiades,95830 Webster Dr,Trott Park,SA,5158,08-8343-3550,cgeorgiades@gmail.com,Carin,Carin,0.717596679,0.669239985,0.496665922,0.023780887,0.109704868,0.935558191,0.926317819,0.121641869
271,Jill,Davoren,26 Old William Penn Hwy,Boynewood,QL,4626,07-1698-9047,jill_davoren@davoren.net.au,Jill,Jill,0.8466096,0.351419217,0.251117343,0.770204179,0.794473439,0.029626487,0.743298179,0.39578325
272,Sanjuana,Goodness,343 E Main St,Maraylya,NS,2765,02-2208-2711,sgoodness@goodness.net.au,Sanjuana,Sanjuana,0.487230838,0.964442425,0.763664924,0.942867083,0.160090987,0.922540849,0.734487362,0.156930845
273,Elin,Koerner,8 Cabot Rd,Wayville,SA,5034,08-5221-9700,elin_koerner@koerner.com.au,Elin,Elin,0.95103436,0.549569753,0.489481524,0.728407594,0.877661702,0.955503195,0.991655071,0.527296087
274,Charlena,Decamp,8 Allied Dr,Burnside,WA,6285,08-7615-2416,charlena@gmail.com,Charlena,Charlena,0.764824806,0.400668183,0.744372085,0.909441894,0.148338513,0.48558696,0.544794749,0.078850763
275,Annette,Breyer,26921 Vassar St,Daradgee,QL,4860,07-5417-9612,abreyer@hotmail.com,Annette,Annette,0.603807507,0.073926179,0.348430465,0.084127313,0.329513649,0.649916051,0.132824843,0.650070139
276,Alexis,Morguson,9 Old York Rd #418,Weetulta,SA,5573,08-1895-1457,amorguson@morguson.com.au,Alexis,Alexis,0.613232038,0.650482726,0.92986512,0.076302363,0.703304724,0.634916456,0.986501519,0.12751901
277,Princess,Saffo,12398 Duluth St,Auburn,NS,1835,02-2656-6234,princess_saffo@hotmail.com,Princess,Princess,0.417353082,0.161720683,0.161057219,0.9382421,0.670028177,0.336690465,0.712598793,0.007321761
278,Ashton,Sutherburg,960 S Arroyo Pkwy,South Hobart,TA,7004,03-9215-3224,asutherburg@gmail.com,Ashton,Ashton,0.833634156,0.043156599,0.343732271,0.057574736,0.731311376,0.645269304,0.622057055,0.543910164
279,Elmer,Redlon,53 Euclid Ave,Forbes,NS,2871,02-1075-4690,elmer@hotmail.com,Elmer,Elmer,0.90463316,0.715941589,0.61356492,0.676067593,0.65729555,0.364328209,0.306283324,0.873046302
280,Aliza,Akiyama,700 Wilmson Rd,Forest Reefs,NS,2798,02-9324-7803,aliza@yahoo.com,Aliza,Aliza,0.284309394,0.855391828,0.884251528,0.614523725,0.563750464,0.11095699,0.06413651,0.39459914
281,Ora,Handrick,466 Hillsdale Ave,Rocklands,VI,3401,03-8357-4617,ora.handrick@gmail.com,Ora,Ora,0.590052702,0.39092633,0.48396357,0.661508754,0.42977265,0.863976912,0.708824121,0.655188419
282,Brent,Ahlborn,86351 Pine Ave,Oaklands Park,SA,5046,08-4563-9520,bahlborn@ahlborn.com.au,Brent,Brent,0.137740475,0.853766946,0.575257906,0.668343032,0.668853368,0.631098295,0.856043537,0.466629168
283,Tora,Telch,6139 Contractors Dr #450,Buckland Park,SA,5120,08-8808-8104,tora@telch.net.au,Tora,Tora,0.596444775,0.788355876,0.187288079,0.552859226,0.090108106,0.389612003,0.02087983,0.394849579
284,Hildred,Eilbeck,83 Longhurst Rd,Longwood,SA,5153,08-2922-4115,hildred_eilbeck@eilbeck.net.au,Hildred,Hildred,0.761563558,0.109175691,0.606452804,0.168594244,0.455273119,0.498442286,0.453209894,0.616092338
285,Dante,Freiman,76 Daylight Way #7,Varsity Lakes,QL,4227,07-1964-4238,dante_freiman@freiman.net.au,Dante,Dante,0.127613949,0.035362952,0.670900474,0.727463301,0.686703464,0.051532216,0.40382106,0.382177715
286,Emmanuel,Avera,3883 N Central Ave,Appin,NS,2560,02-1987-8525,emmanuel@yahoo.com,Emmanuel,Emmanuel,0.949892908,0.043450378,0.242521687,0.208181218,0.068198004,0.55947518,0.977458597,0.65830088
287,Keshia,Wasp,75 E Main,Adelaide River,NT,846,08-1683-9243,kwasp@wasp.net.au,Keshia,Keshia,0.577034681,0.750717973,0.52471898,0.256390676,0.627958121,0.616897811,0.934475016,0.727273307
288,Sherman,Mahmud,9 Memorial Pky Nw,Harris Park,NS,2150,02-2621-3361,sherman@mahmud.com.au,Sherman,Sherman,0.457780798,0.794304302,0.701246769,0.39472845,0.780664099,0.087699703,0.066090078,0.893888342
289,Lore,Brothers,70086 Division St #3,Kallista,VI,3791,03-8780-3473,lore@hotmail.com,Lore,Lore,0.449890031,0.745741695,0.455812136,0.188429601,0.852161496,0.872182,0.076330718,0.360320482
290,Shawn,Weibe,4 Middletown Blvd #33,Camena,TA,7316,03-9480-9611,shawn@hotmail.com,Shawn,Shawn,0.939202655,0.02636591,0.362369496,0.267354315,0.298817896,0.820703701,0.649228671,0.416784824
291,Karima,Cheever,20907 65s S,Woodberry,NS,2322,02-5977-8561,karima_cheever@hotmail.com,Karima,Karima,0.644959888,0.614453329,0.241964955,0.358270259,0.94337995,0.009576601,0.063270946,0.70074195
292,Francesco,Kloos,82136 Post Rd,Rocky Gully,WA,6397,08-1687-4873,fkloos@kloos.com.au,Francesco,Francesco,0.422957306,0.611699043,0.882415971,0.862768455,0.454582407,0.047208505,0.113313943,0.320922757
293,King,Picton,3 W Pioneer Dr,Preston Beach,WA,6215,08-7605-2080,king@hotmail.com,King,King,0.371275553,0.455480952,0.785945618,0.275378866,0.622619087,0.748702217,0.598055518,0.050126048
294,Mica,Simco,5610 Holliday Rd,Brigalow,QL,4412,07-1037-3391,msimco@gmail.com,Mica,Mica,0.436520387,0.298463506,0.522896164,0.470837799,0.482583661,0.360627203,0.523795031,0.003602655
295,Lamonica,Princiotta,29133 Hammond Dr #1,Beermullah,WA,6503,08-5227-2620,lamonica@hotmail.com,Lamonica,Lamonica,0.57991547,0.669597979,0.10807737,0.041635048,0.750663067,0.797486373,0.389701111,0.70790123
296,Curtis,Ware,51 Greenwood Ave,Ridgewood,WA,6030,08-6278-9532,curtis@ware.net.au,Curtis,Curtis,0.757041392,0.57854111,0.971578453,0.848841002,0.525708255,0.571132807,0.046790117,0.970949414
297,Sabrina,Rabena,327 Ward Pky,Bayles,VI,3981,03-5662-3542,sabrina_rabena@hotmail.com,Sabrina,Sabrina,0.104676322,0.944167251,0.587062679,0.338620485,0.784360409,0.165125105,0.411945133,0.031074786
298,Denae,Saeteun,52680 W Hwy 55 #59,Moorabbin Airport,VI,3194,03-2802-7434,denae_saeteun@hotmail.com,Denae,Denae,0.537047587,0.152698121,0.278578418,0.176504704,0.653970313,0.231934695,0.608248708,0.410667132
299,Anastacia,Carranzo,654 Se 29th St,Waratah West,NS,2298,02-6078-3417,anastacia@yahoo.com,Anastacia,Anastacia,0.741626152,0.019001153,0.621569357,0.728669172,0.302427622,0.023362808,0.529476229,0.128414092
300,Irving,Plocica,65 Clayton Rd,Cullulleraine,VI,3496,03-9050-2741,irving@hotmail.com,Irving,Irving,0.344096275,0.753426303,0.624933479,0.686130556,0.545522143,0.776930289,0.310433701,0.379995667
301,Elenor,Siefken,136 2nd Ave N,Cairns City,QL,4870,07-5085-8138,elenor.siefken@yahoo.com,Elenor,Elenor,0.92146625,0.183702664,0.440306278,0.216728022,0.331362181,0.211994898,0.62709928,0.98930106
302,Mary,Irene,3 N Michigan Ave,Warding East,WA,6405,08-8012-6469,mirene@gmail.com,Mary,Mary,0.649038217,0.537713239,0.181599446,0.014371173,0.462032844,0.054245116,0.159796956,0.475545225
303,Crista,Padua,1607 Laurel St,North Haven,NS,2443,02-9472-5814,crista_padua@gmail.com,Crista,Crista,0.056288043,0.687011378,0.048525024,0.245992676,0.427323369,0.884890246,0.045825356,0.101635373
304,Lawana,Yuasa,77818 Prince Drew Rd,Cape Paterson,VI,3995,03-2324-3472,lawana_yuasa@yuasa.net.au,Lawana,Lawana,0.701210068,0.397660895,0.446666315,0.444489153,0.222387576,0.461015499,0.831855402,0.816019817
305,Maryrose,Cove,1 Vogel Rd,Cabramatta,NS,2166,02-8010-8344,mcove@hotmail.com,Maryrose,Maryrose,0.88626896,0.857062178,0.964963555,0.691378692,0.395798213,0.941895646,0.782461852,0.269653027
306,Lindsey,Rathmann,5 Main St,Kongorong,SA,5291,08-1269-1489,lindsey_rathmann@rathmann.com.au,Lindsey,Lindsey,0.381276846,0.621274762,0.394971671,0.437357913,0.268900397,0.101807159,0.59895116,0.619992097
307,Lynelle,Koury,7696 Carey Ave,Digby,VI,3309,03-5213-8219,lynelle.koury@koury.net.au,Lynelle,Lynelle,0.417389521,0.374198501,0.299619087,0.763189745,0.265399822,0.940562105,0.257041389,0.075479276
308,Brice,Bogacz,76 San Pablo Ave,Sedan,SA,5353,08-5203-2193,bbogacz@hotmail.com,Brice,Brice,0.521856148,0.897616072,0.412300977,0.831548472,0.654018583,0.693761405,0.49506456,0.025137279
309,Laine,Killean,767 9th Ave Sw,Braybrook,VI,3019,03-2813-6426,laine@gmail.com,Laine,Laine,0.15665489,0.110470366,0.346949909,0.148460051,0.748755703,0.168310311,0.068299992,0.871104693
310,Rachael,Crawley,82 Hopkins Plz,Inkpen,WA,6302,08-2089-8553,rachael@gmail.com,Rachael,Rachael,0.084292085,0.34075633,0.100765325,0.215485486,0.79429508,0.760668234,0.004618732,0.463994515
311,Della,Selestewa,64 Prairie Ave,Gillieston Heights,NS,2321,02-4885-8382,della.selestewa@gmail.com,Della,Della,0.56073656,0.719002468,0.585604993,0.019815243,0.904975278,0.314229955,0.265185269,0.116930934
312,Thomasena,Graziosi,5 Jackson St,Neerabup,WA,6031,08-4849-4417,thomasena@gmail.com,Thomasena,Thomasena,0.953556624,0.810509315,0.184794491,0.769207014,0.213374681,0.984675316,0.148919111,0.693689904
313,Frederic,Schimke,705 Stanwix St,Mount Martha,VI,3934,03-4829-5695,fschimke@schimke.com.au,Frederic,Frederic,0.96686076,0.75465956,0.262344647,0.838410638,0.973303857,0.782119307,0.294469054,0.420727341
314,Halina,Dellen,3318 Buckelew Ave,Appila,SA,5480,08-6742-2308,halina.dellen@dellen.com.au,Halina,Halina,0.726712856,0.76417396,0.623495051,0.584226064,0.125225455,0.432586062,0.790069017,0.296941875
315,Ryann,Riston,38494 Port Reading Ave,Milton,QL,4064,07-9920-3550,ryann@hotmail.com,Ryann,Ryann,0.696304142,0.994250499,0.575677996,0.523328661,0.566920902,0.214653981,0.530820394,0.062280402
316,Shawn,Vugteveen,81 Us Highway 9,Etty Bay,QL,4858,07-3103-8372,svugteveen@vugteveen.net.au,Shawn,Shawn,0.254477028,0.695232464,0.60757754,0.531275599,0.030708139,0.292297339,0.765929424,0.506624769
317,Leah,Milsap,45 Mountain View Ave,Lower Hermitage,SA,5131,08-4040-9192,leah@milsap.com.au,Leah,Leah,0.513110969,0.597052288,0.822274982,0.672788753,0.165778989,0.280201937,0.401237523,0.550879984
318,Ira,Zihal,6 W Meadow St,Degilbo,QL,4621,07-4724-9987,ira.zihal@yahoo.com,Ira,Ira,0.053585262,0.086388564,0.238880631,0.058658957,0.786877582,0.041386118,0.865646596,0.684424428
319,Paris,Kinnison,2 Old Corlies Ave,Eastern Heights,QL,4305,07-4518-4450,paris.kinnison@gmail.com,Paris,Paris,0.711846807,0.570889034,0.088171739,0.939453523,0.706991223,0.387150273,0.278110214,0.884563349
320,Shayne,Sundahl,5614 Public Sq,Normanville,SA,5204,08-8587-1196,shayne.sundahl@gmail.com,Shayne,Shayne,0.092814116,0.684370538,0.203550769,0.114611531,0.995770214,0.778479484,0.854313525,0.922120186
321,Ernestine,Paavola,6 E Gloria Switch Rd #96,Yorkrakine,WA,6409,08-1140-6357,ernestine.paavola@paavola.com.au,Ernestine,Ernestine,0.767231167,0.284486347,0.441923966,0.231495065,0.698725892,0.779278039,0.329655258,0.425719285
322,Eleonore,Everline,1 Us Highway 206,Kialla East,VI,3631,03-5355-5505,eeverline@hotmail.com,Eleonore,Eleonore,0.613073404,0.309779191,0.437324697,0.397219664,0.242693028,0.303459799,0.562154011,0.836827212
323,Misty,Leriche,5289 Ramblewood Dr,Glen Boughton,QL,4871,07-5486-1002,mleriche@yahoo.com,Misty,Misty,0.692203767,0.743580516,0.21772082,0.248653592,0.030933604,0.318946943,0.157529987,0.765028928
324,Na,Hodges,5 Aquarium Pl #1,Ongerup,WA,6336,08-8215-1588,na_hodges@hotmail.com,Na,Na,0.124389758,0.736548598,0.990868733,0.344500223,0.807676109,0.742350008,0.498976242,0.481110396
325,Juan,Knudtson,466 Lincoln Blvd,Clunes,VI,3370,03-9173-6140,juan@gmail.com,Juan,Juan,0.060260887,0.303953954,0.43860166,0.519711886,0.275436246,0.481749543,0.731663722,0.067731754
326,Gerald,Kloepper,42 United Dr,Pierces Creek,QL,4355,07-4297-4607,gerald@yahoo.com,Gerald,Gerald,0.024935874,0.755014805,0.671061286,0.161148579,0.290155953,0.702225155,0.409975874,0.359404485
327,Desmond,Tarkowski,5920 E Arapahoe Rd,Andergrove,QL,4740,07-6793-5954,desmond_tarkowski@hotmail.com,Desmond,Desmond,0.609500393,0.594108105,0.757715356,0.582033096,0.794139202,0.356557309,0.515593211,0.353807672
328,Tommy,Gennusa,2 New Brooklyn Rd,Concord West,NS,2138,02-5444-1961,tommy@hotmail.com,Tommy,Tommy,0.475772257,0.353932104,0.982913807,0.230173799,0.410946143,0.217213252,0.678037186,0.721822905
329,Adrianna,Poncio,9 34th Ave #69,Bethania,QL,4205,07-6113-9653,adrianna@poncio.com.au,Adrianna,Adrianna,0.217153266,0.153759472,0.812660343,0.109077237,0.652263867,0.717566569,0.216625111,0.834763069
330,Adaline,Galagher,32716 N Michigan Ave #82,Barooga,NS,3644,02-3225-1954,adaline.galagher@galagher.com.au,Adaline,Adaline,0.446546488,0.247782817,0.342482071,0.075572254,0.938518143,0.947311382,0.434282748,0.867070805
331,Tammi,Schiavi,78 Sw Beaverton Hillsdale H,Willetton,WA,6155,08-9707-2679,tammi.schiavi@hotmail.com,Tammi,Tammi,0.005408921,0.574968866,0.244460637,0.044581882,0.577691258,0.976195525,0.477852785,0.529536195
332,Virgilio,Phay,8494 E 57th St,Stratton,WA,6056,08-8147-9584,vphay@phay.com.au,Virgilio,Virgilio,0.481506542,0.293722768,0.883170586,0.243538448,0.42406569,0.749928078,0.307185646,0.029924882
333,Emeline,Sotelo,46 Broadway St,Elimbah,QL,4516,07-7240-6480,emeline@gmail.com,Emeline,Emeline,0.711938036,0.068508071,0.781081998,0.52993063,0.758392378,0.120367166,0.935331779,0.920973808
334,Marcos,Seniff,228 S Tyler St,Emerald,VI,3782,03-6340-5010,marcos_seniff@gmail.com,Marcos,Marcos,0.954984733,0.34007295,0.793705187,0.677439611,0.938983048,0.361934789,0.929646225,0.626721695
335,Yuonne,Carabajal,2714 Beach Blvd,Changerup,WA,6394,08-7432-4632,ycarabajal@carabajal.com.au,Yuonne,Yuonne,0.572879459,0.119404657,0.247840601,0.185173076,0.529699056,0.683974907,0.635277321,0.190025123
336,Gladis,Kazemi,3266 Welsh Rd,Varsity Lakes,QL,4227,07-6444-3666,gkazemi@kazemi.net.au,Gladis,Gladis,0.758854504,0.792513024,0.926949204,0.971247089,0.457534849,0.017762707,0.01913096,0.221527981
337,Muriel,Drozdowski,1 S Maryland Pky,Durham Downs,QL,4454,07-5686-8088,muriel_drozdowski@hotmail.com,Muriel,Muriel,0.823609283,0.54392415,0.627911818,0.717217271,0.943523949,0.433773092,0.364772431,0.287291818
338,Juliann,Dammeyer,6 De Belier Rue,Bouvard,WA,6210,08-3562-8644,juliann@gmail.com,Juliann,Juliann,0.148387952,0.560153437,0.082592654,0.80473156,0.519177333,0.203378543,0.134689661,0.487143776
339,Reiko,Dejarme,57869 Alemany Blvd,Bentley Dc,WA,6983,08-3733-5261,rdejarme@dejarme.net.au,Reiko,Reiko,0.194121356,0.136302837,0.703919775,0.45445174,0.486015192,0.325107174,0.534502353,0.299668292
340,Verdell,Garness,39 Plummer St,Thornton,NS,2322,02-6291-7620,verdell.garness@yahoo.com,Verdell,Verdell,0.939314798,0.797896652,0.122575786,0.099768895,0.692272587,0.166840211,0.765547918,0.211732702
341,Arleen,Kane,78717 Graves Ln,Eagle Farm,QL,4009,07-3476-2066,arleen.kane@hotmail.com,Arleen,Arleen,0.276769144,0.822252416,0.007579878,0.067613535,0.812989946,0.26542887,0.775223609,0.519080805
342,Launa,Vanauken,30338 S Dunworth St,Peake,SA,5301,08-9808-2647,launa@gmail.com,Launa,Launa,0.176768023,0.838062667,0.161973739,0.988515148,0.668429899,0.579530175,0.664441829,0.306866308
343,Casandra,Gordis,6 Walnut St,Chippendale,NS,2008,02-5808-6388,casandra_gordis@gordis.com.au,Casandra,Casandra,0.296501884,0.06429805,0.753928052,0.834197063,0.79742827,0.003986332,0.682225809,0.443066365
344,Julio,Puccini,2244 Franquette Ave,Gorokan,NS,2263,02-5632-9914,julio@gmail.com,Julio,Julio,0.385411345,0.711448835,0.503378328,0.129267727,0.19356474,0.823930077,0.870956909,0.734109899
345,Alica,Alerte,9892 Hernando W,Grevillia,NS,2474,02-6974-7785,aalerte@alerte.com.au,Alica,Alica,0.541399332,0.983906397,0.420384153,0.365627177,0.836083187,0.570939376,0.12906634,0.074026479
346,Karol,Sarkissian,9296 Prince Rodgers Ave,Chatsworth,NS,2469,02-3490-2407,ksarkissian@yahoo.com,Karol,Karol,0.828954744,0.2081291,0.532990376,0.325808146,0.06736898,0.423731783,0.494926644,0.24810066
347,Wava,Ochs,9 Chandler Ave #355,Bawley Point,NS,2539,02-1222-7812,wava.ochs@gmail.com,Wava,Wava,0.962327518,0.327142893,0.976595162,0.946959505,0.122951576,0.294099289,0.391478305,0.977340964
348,Felicitas,Gong,173 Howard Ave,Weengallon,QL,4497,07-8516-6453,fgong@gong.com.au,Felicitas,Felicitas,0.859116666,0.325564822,0.320424508,0.394166135,0.760175912,0.190141719,0.150849946,0.905873512
349,Jamie,Kushnir,3216 W Wabansia Ave,Tuggeranong Dc,AC,2901,02-4623-8120,jamie@kushnir.net.au,Jamie,Jamie,0.694918002,0.314715023,0.531604798,0.469028057,0.193300029,0.061911334,0.546780924,0.318018844
350,Fidelia,Dampier,947 W Harrison St #640,Dangar Island,NS,2083,02-8035-9997,fidelia_dampier@gmail.com,Fidelia,Fidelia,0.398450486,0.100288685,0.230014852,0.314745935,0.997715724,0.153758867,0.060421049,0.362085837
351,Kris,Medich,94843 Trabold Rd #59,Shannon,TA,7030,03-6589-2556,kris.medich@hotmail.com,Kris,Kris,0.295282102,0.395235133,0.687079184,0.586620448,0.47059414,0.841726789,0.061336999,0.508007458
352,Lashawna,Filan,8 Lincoln Way W #6698,Greenhills,WA,6302,08-6937-4366,lashawna.filan@filan.net.au,Lashawna,Lashawna,0.187111809,0.018092798,0.105466484,0.826666109,0.356143876,0.263759808,0.479293966,0.881102337
353,Lachelle,Andrzejewski,262 Montauk Blvd,Cherrybrook,NS,2126,02-3416-9617,lachelle.andrzejewski@andrzejewski.com.au,Lachelle,Lachelle,0.728125891,0.379770714,0.777234255,0.132973431,0.071539965,0.757919527,0.290368081,0.612823788
354,Katy,Saltourides,5040 Teague Rd #65,Junee,NS,2663,02-3003-1369,katy_saltourides@yahoo.com,Katy,Katy,0.186925528,0.275162888,0.354099257,0.98302891,0.291492396,0.719546607,0.476132238,0.93084578
355,Bettyann,Fernades,54648 Hylan Blvd #883,Tibradden,WA,6532,08-2901-3421,bettyann@fernades.com.au,Bettyann,Bettyann,0.95400146,0.378208872,0.346846571,0.386917031,0.09673653,0.351682814,0.682660047,0.689978524
356,Valda,Levay,7463 Elmwood Park Blvd,Tungkillo,SA,5236,08-2401-5672,vlevay@levay.net.au,Valda,Valda,0.005684265,0.462912268,0.546128184,0.496052015,0.084491975,0.094286554,0.542411051,0.317579543
357,Lynette,Beaureguard,630 E Plano Pky,Tarawera,QL,4494,07-6679-3722,lynette.beaureguard@hotmail.com,Lynette,Lynette,0.797609214,0.865040297,0.271811331,0.53253458,0.934918782,0.128857081,0.503333217,0.870364908
358,Victor,Laroia,166 N Maple Dr,Scotts Head,NS,2447,02-8156-6969,victor@laroia.net.au,Victor,Victor,0.756264418,0.933329334,0.168708897,0.386477425,0.742368672,0.417498101,0.967178918,0.303311779
359,Pa,Badgero,20 Meadow Ln,Pakenham Upper,VI,3810,03-1861-5074,pa_badgero@badgero.com.au,Pa,Pa,0.496810774,0.18421977,0.526453389,0.812330931,0.926050276,0.202350376,0.48469726,0.501070634
360,Dorathy,Miskelly,73 Robert S,Westerway,TA,7140,03-6340-9772,dorathy.miskelly@gmail.com,Dorathy,Dorathy,0.807872095,0.77650609,0.796823289,0.86900002,0.967675476,0.290414846,0.801284604,0.338048178
361,Rodrigo,Schuh,512 E Idaho St,Burrier,NS,2540,02-3869-4096,rodrigo_schuh@gmail.com,Rodrigo,Rodrigo,0.357993793,0.226746933,0.886834867,0.410786,0.607063813,0.200435435,0.356832365,0.239185627
362,Stanford,Waganer,98021 Harwin Dr,East Nabawa,WA,6532,08-3200-1670,stanford_waganer@waganer.net.au,Stanford,Stanford,0.912039024,0.522982902,0.146557875,0.735697937,0.057084693,0.983423553,0.78337144,0.703022014
363,Michael,Orehek,892 Sw Broadway #8,Millers Point,NS,2000,02-1919-1709,michael_orehek@gmail.com,Michael,Michael,0.837792916,0.588501001,0.889034031,0.077014586,0.217466062,0.124832703,0.822659335,0.350847274
